model,threshold,window,contemporaneous,mean_test_recall,std_test_recall,mean_test_precision,std_test_precision,mean_test_accuracy,std_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_test_roc_auc,std_test_roc_auc,mean_test_f1,std_test_f1,mean_test_f1_macro,std_test_f1_macro,mean_test_f1_micro,std_test_f1_micro,mean_test_f1_weighted,std_test_f1_weighted,mean_test_precision_macro,std_test_precision_macro,mean_test_precision_micro,std_test_precision_micro,mean_test_precision_weighted,std_test_precision_weighted,mean_test_recall_macro,std_test_recall_macro,mean_test_recall_micro,std_test_recall_micro,mean_test_recall_weighted,std_test_recall_weighted,sensitivity_0,sensitivity_1,model_name
easyEnsembleClassifier,0.1,2,False,0.6709201667201026,0.0223628851264799,0.4282161886276684,0.008088446125805,0.6699875097466003,0.0085607879985629,0.6702821065907385,0.0068524427441692,0.7295375706464643,0.0081046557768492,0.5225558719960922,0.0079206550409525,0.6351367425116821,0.006571102308652,0.6699875097466003,0.0085607879985629,0.6870947310256552,0.00750868287215,0.6375293296608067,0.0054175987743254,0.6699875097466003,0.0085607879985629,0.734131007381373,0.0054400174495394,0.6702821065907385,0.0068524427441692,0.6699875097466003,0.0085607879985629,0.6699875097466003,0.0085607879985629,67.47,67.4,EasyEnsembleClassifier_50c5046c-4bc1-4de8-ac86-477a874d6480
easyEnsembleClassifier,0.1,2,True,0.7174094260981084,0.0174888085596151,0.4708549442747359,0.006626683022613,0.706795277578408,0.0056987715905189,0.7101470425979576,0.0071745578049505,0.7796794485191073,0.0111917493211785,0.5684653866702977,0.0080565606664455,0.6731969538612177,0.0057089209770046,0.706795277578408,0.0056987715905189,0.7215323530200756,0.0051981325797398,0.6709569440791958,0.0054159416483578,0.706795277578408,0.0056987715905189,0.7633074612697126,0.0055503124688556,0.7101470425979576,0.0071745578049505,0.706795277578408,0.0056987715905189,0.706795277578408,0.0056987715905189,70.68,72.14,EasyEnsembleClassifier_a2e2436b-e453-435c-9d69-a035d0e6f305
easyEnsembleClassifier,0.1,4,False,0.6806373704783769,0.0216608780967761,0.4127181772207041,0.0093772170301349,0.6687950540238143,0.0092408057699578,0.6726673824545741,0.009738046232108,0.7327188937366976,0.0078082989375072,0.5137231141500305,0.010963000843106,0.6312584795058747,0.0086055764828258,0.6687950540238143,0.0092408057699578,0.6883630372381073,0.0083726841986126,0.63512850796182,0.0074969074436973,0.6687950540238143,0.0092408057699578,0.7431866668645332,0.0071671423388511,0.6726673824545741,0.009738046232108,0.6687950540238143,0.0092408057699578,0.6687950540238143,0.0092408057699578,67.37,66.39,EasyEnsembleClassifier_842deed9-3e8b-45e4-bf09-85dfd987eb39
easyEnsembleClassifier,0.1,4,True,0.7326005149841782,0.0194698045951643,0.4589671228783901,0.0116846441769413,0.7090066930961731,0.0101834944909619,0.7167214218752818,0.0091756169695941,0.7834064998002834,0.0096635591657328,0.5641944712272577,0.010798391051883,0.6728504128148168,0.0092603130859503,0.7090066930961731,0.0101834944909619,0.7256410991491483,0.0091078208562617,0.6712100792884254,0.0076596266642408,0.7090066930961731,0.0101834944909619,0.7743285712878831,0.0065827780052519,0.7167214218752818,0.0091756169695941,0.7090066930961731,0.0101834944909619,0.7090066930961731,0.0101834944909619,70.94,71.1,EasyEnsembleClassifier_3acf6a61-bced-403d-8580-2f895cacc59b
easyEnsembleClassifier,0.1,8,False,0.6678875783057735,0.0248944240819324,0.4182087679743702,0.0108945439359615,0.6705062076439828,0.0105886713037029,0.6696578357841438,0.0106952079737007,0.7268483930227697,0.015182261262859,0.5141505328208067,0.0124590701760751,0.632377843070668,0.0096822617241616,0.6705062076439828,0.0105886713037029,0.688868618037444,0.0094954337810557,0.6347781923086669,0.0083408703468443,0.6705062076439828,0.0105886713037029,0.7382562799584923,0.0077436264986703,0.6696578357841438,0.0106952079737007,0.6705062076439828,0.0105886713037029,0.6705062076439828,0.0105886713037029,65.85,68.86,EasyEnsembleClassifier_abdc8c14-695f-4718-b7c7-5d356ab54a6e
easyEnsembleClassifier,0.1,8,True,0.7220808172018737,0.0316331576458956,0.4683033222015112,0.0090027306107701,0.7130965454911206,0.007974741503733,0.7159979965300123,0.0083040693252909,0.7838379422911048,0.0153868826311569,0.5677449197029767,0.0088382136068866,0.6764301502208865,0.005801044821346,0.7130965454911206,0.007974741503733,0.7283621825520437,0.0067141016669075,0.6735629930501964,0.0055981199935225,0.7130965454911206,0.007974741503733,0.7716362393632757,0.0069156639899674,0.7159979965300123,0.0083040693252909,0.7130965454911206,0.007974741503733,0.7130965454911206,0.007974741503733,71.23,71.26,EasyEnsembleClassifier_641fbfc0-99e2-46a9-9ac7-5ac2a8ebd13f
easyEnsembleClassifier,0.1,12,False,0.6701807995925644,0.0298102771138157,0.424736518941496,0.0217454760513562,0.6603571428571429,0.0212912265154126,0.6634276264093708,0.0201702618221003,0.7242921851730892,0.0298930801941251,0.5196614590142399,0.022370970809226,0.628382334099292,0.0201187456239286,0.6603571428571429,0.0212912265154126,0.6775349268856411,0.0197578529562684,0.6327001006965348,0.0167265330879009,0.6603571428571429,0.0212912265154126,0.7267344426047064,0.0149649730962467,0.6634276264093708,0.0201702618221003,0.6603571428571429,0.0212912265154126,0.6603571428571429,0.0212912265154126,62.22,63.31,EasyEnsembleClassifier_fdce74b1-9542-46f8-9526-fe4b0d158be1
easyEnsembleClassifier,0.1,12,True,0.7262456497750616,0.0512055893443033,0.5012315270935961,0.0174468753001737,0.7271428571428571,0.0147858868174888,0.7268687248403273,0.0236998663369566,0.7956387836277724,0.0240026696040417,0.592662352432556,0.0266555516112177,0.6936792310042736,0.0176696263074678,0.7271428571428571,0.0147858868174888,0.7393500848149146,0.0143234917472634,0.6887202484021364,0.0173025659444518,0.7271428571428571,0.0147858868174888,0.7734919184242243,0.0182146577897838,0.7268687248403273,0.0236998663369566,0.7271428571428571,0.0147858868174888,0.7271428571428571,0.0147858868174888,73.68,71.01,EasyEnsembleClassifier_abb26f01-0e2a-475a-b2d0-b4a659896efc
easyEnsembleClassifier,0.1,14,False,0.614878706199461,0.0710735235497196,0.3983167046765077,0.0293251569049651,0.6524300701502501,0.0251317987161614,0.6404341167632959,0.0339143002308853,0.6869274701915996,0.0358051448917438,0.4826404145511702,0.0406469462669296,0.6102023220954507,0.027669458179894,0.6524300701502501,0.0251317987161614,0.6702217762656331,0.0237366305385712,0.6133941954655613,0.0261529327407744,0.6524300701502501,0.0251317987161614,0.714613864800631,0.0254190748274577,0.6404341167632959,0.0339143002308853,0.6524300701502501,0.0251317987161614,0.6524300701502501,0.0251317987161614,68.19,69.29,EasyEnsembleClassifier_d6e5bee5-c594-4ff8-ac91-0a99dd068508
easyEnsembleClassifier,0.1,14,True,0.72303683737646,0.058354134437393,0.4758298201546572,0.0216504465748579,0.715716426745255,0.0181401193778965,0.7180848780832461,0.0262435755070194,0.7768693369478908,0.0310196476633236,0.5732316738135896,0.0295394936105994,0.6799073522385972,0.0202347293777315,0.715716426745255,0.0181401193778965,0.7301028226272066,0.0170305500080741,0.6769354099909407,0.0192067043432275,0.715716426745255,0.0181401193778965,0.7715943917666648,0.0197304499197218,0.7180848780832461,0.0262435755070194,0.715716426745255,0.0181401193778965,0.715716426745255,0.0181401193778965,75.47,70.87,EasyEnsembleClassifier_7b2eb65d-670d-4a33-843a-951d436f0104
easyEnsembleClassifier,0.2,2,False,0.7231972179878049,0.0386319930685839,0.2143008301297275,0.0121705561638662,0.7394259237511833,0.0236817632555979,0.7320977388830966,0.0090617357991711,0.8033129375843752,0.0056394060637204,0.3300146416632424,0.011705839358929,0.5839972548749264,0.0141215393191381,0.7394259237511833,0.0236817632555979,0.7930523170146664,0.0169049101776764,0.5897244418850665,0.0052969741476256,0.7394259237511833,0.0236817632555979,0.8987376785494131,0.0027535793213518,0.7320977388830966,0.0090617357991711,0.7394259237511833,0.0236817632555979,0.7394259237511833,0.0236817632555979,74.47,69.63,EasyEnsembleClassifier_cba2a74c-b5bd-4b7e-bf54-0828648bd3a3
easyEnsembleClassifier,0.2,2,True,0.7671129954268292,0.042256499211768,0.264107384106789,0.0162729316321406,0.788716234140165,0.0211905354606199,0.7789614149246404,0.0110542806522081,0.8601425110111232,0.0094986139927991,0.3920169084758232,0.0142337461957166,0.6319753765763922,0.0141384460470961,0.788716234140165,0.0211905354606199,0.8294869412170651,0.0147225693600583,0.6182296402708276,0.0069286382519895,0.788716234140165,0.0211905354606199,0.9097094256043052,0.0028266211078719,0.7789614149246404,0.0110542806522081,0.788716234140165,0.0211905354606199,0.788716234140165,0.0211905354606199,79.6,76.87,EasyEnsembleClassifier_0baca958-4f0c-4aea-a979-42eff627fcd1
easyEnsembleClassifier,0.2,4,False,0.7275862068965517,0.0405732473441903,0.2015704965234118,0.0117689676751717,0.7503073188897966,0.0203061591878271,0.7399186182587973,0.0154582437332734,0.8093315985014442,0.0113092714611449,0.3152586916537637,0.0142701305189431,0.5811945251505672,0.0134349749131309,0.7503073188897966,0.0203061591878271,0.8052222336793371,0.0142468841688154,0.5857991495758437,0.0062532238353091,0.7503073188897966,0.0203061591878271,0.909478330985227,0.0036080052714563,0.7399186182587973,0.0154582437332734,0.7503073188897966,0.0203061591878271,0.7503073188897966,0.0203061591878271,76.15,69.7,EasyEnsembleClassifier_59b2e90b-c120-405d-9e2c-a0a824dab18d
easyEnsembleClassifier,0.2,4,True,0.7867816091954023,0.0397092751037349,0.2440929624155517,0.0100949144926155,0.790744638222546,0.012728446729499,0.7889326596627262,0.0157015319593286,0.8652004818289084,0.0121265356350962,0.3722822580011342,0.0124171465125777,0.6233251501186093,0.0095302699544548,0.790744638222546,0.012728446729499,0.834806882289541,0.0087453461881258,0.6108092518733134,0.0054831151894249,0.790744638222546,0.012728446729499,0.9197357588438558,0.0036162090284381,0.7889326596627262,0.0157015319593286,0.790744638222546,0.012728446729499,0.790744638222546,0.012728446729499,79.34,78.79,EasyEnsembleClassifier_c2f39ed5-23d4-4177-a7ca-cfd685f170ba
easyEnsembleClassifier,0.2,8,False,0.7182417582417582,0.0562194515795152,0.1779657982744858,0.0216365202152575,0.7354415613290586,0.0361581770562408,0.7275068647456129,0.0303757753446443,0.7957147569950143,0.0344023151075721,0.2845062280767786,0.0290620357831947,0.5608714552593072,0.0265038220837014,0.7354415613290586,0.0361581770562408,0.7972107598539624,0.0259199899640301,0.5745040710805004,0.0124735333527348,0.7354415613290586,0.0361581770562408,0.9136081937502796,0.0060899013434513,0.7275068647456129,0.0303757753446443,0.7354415613290586,0.0361581770562408,0.7354415613290586,0.0361581770562408,72.09,71.13,EasyEnsembleClassifier_400c51f1-b43d-4fb0-b875-30ca37aa8fbb
easyEnsembleClassifier,0.2,8,True,0.7643040293040293,0.025914579504713,0.2340643655149844,0.0203466225508934,0.7995329949824873,0.0238807790237686,0.7832915379137175,0.0091289334312705,0.8551971865105645,0.0163351727550597,0.3575689497447411,0.0221408059029411,0.6193069698332374,0.0189519849600647,0.7995329949824873,0.0238807790237686,0.8431367259890814,0.0164271503839229,0.6058441660209296,0.0098009667060641,0.7995329949824873,0.0238807790237686,0.923776538380944,0.0015305284370173,0.7832915379137175,0.0091289334312705,0.7995329949824873,0.0238807790237686,0.7995329949824873,0.0238807790237686,79.14,72.54,EasyEnsembleClassifier_146d291b-4752-4f09-bccf-2e4561ec3d08
easyEnsembleClassifier,0.2,12,False,0.7482926829268293,0.0672209016104767,0.192720620792668,0.0162541479946972,0.7542857142857142,0.014133113526721,0.7515044265382628,0.0322628711377233,0.825061027123166,0.0212359152475564,0.3063344251907554,0.0252154219232528,0.5784710831359885,0.0154743966602016,0.7542857142857142,0.014133113526721,0.8111615165881314,0.0100518946212598,0.5837149590599933,0.010797877413429,0.7542857142857142,0.014133113526721,0.9180211114688636,0.0063385708315354,0.7515044265382628,0.0322628711377233,0.7542857142857142,0.014133113526721,0.7542857142857142,0.014133113526721,75.53,60.47,EasyEnsembleClassifier_bf0d218a-e1b1-483c-9b74-89d5001c69f3
easyEnsembleClassifier,0.2,12,True,0.778170731707317,0.0419207206208411,0.251655809175442,0.0312587386007615,0.8128571428571428,0.0253898179816803,0.796870677844173,0.0168009426884976,0.874812385450444,0.0166060324857623,0.3787435445639101,0.0326712585425529,0.6341945057066528,0.0240908704658202,0.8128571428571428,0.0253898179816803,0.8526199181276487,0.017178802735693,0.6154625689180048,0.0153687342255356,0.8128571428571428,0.0253898179816803,0.9265357355842035,0.0029306850267149,0.796870677844173,0.0168009426884976,0.8128571428571428,0.0253898179816803,0.8128571428571428,0.0253898179816803,83.13,60.47,EasyEnsembleClassifier_33958c43-d434-46f3-bd85-461d5cc4133d
easyEnsembleClassifier,0.2,14,False,0.603988603988604,0.1246809061799006,0.2374277481355107,0.0599852184271163,0.8397954685709248,0.0272872894943975,0.7303773411503174,0.0681029225999863,0.7834280399912374,0.0478665170526816,0.3396928568976762,0.0784033834991013,0.624213508824797,0.0464948726930182,0.8397954685709248,0.0272872894943975,0.8704565463252052,0.0199967114665446,0.6025849971772811,0.0345282488368552,0.8397954685709248,0.0272872894943975,0.918601614010258,0.0130281018971882,0.7303773411503174,0.0681029225999863,0.8397954685709248,0.0272872894943975,0.8397954685709248,0.0272872894943975,84.49,57.14,EasyEnsembleClassifier_2e9b94a2-aee5-457b-b7d9-515d21991cd7
